paper_id,title,technology_term,control_term,retained
6195,PFEA: a VLM-based high-level natural language planning and feedback embodied agent for human-centered AI,True,True,True
6196,A Hierarchical Error-Corrective Graph Framework for Autonomous Agents with LLM-Based Action Generation,True,True,True
6197,Policy-Invariant Reward Shaping from LLM Feedback: A Framework for Hybrid RL Agents,True,True,True
6198,Falsifiable Commitment Planning for Self-Correcting Web Agents,True,True,True
6199,An LLM-Based Assistance System for Intuitive and Flexible Capability-Based Planning,True,True,True
6200,GraSP: Graph-Structured Skill Compositions for LLM Agents,True,True,True
6201,NEXUS: Continual Learning of Symbolic Constraints for Safe and Robust Embodied Planning,True,True,True
6202,Design and Implementation of Open-Source Reasoning Agents for Deep Web Search Systems,True,True,True
6203,"Toward Safe LLM Agents: A Survey of Specification, Verification, and Enforcement",True,True,True
6204,REFLEX: Metacognitive Reasoning for Reflective Zero-Shot Robotic Planning with Large Language Models,True,True,True
6205,TreeSoc: Tree-Structured Dynamic Reasoning and Tool Synergy for Soccer Video Understanding,True,True,True
6206,"MultiUAV-Plat: An LLM-Oriented Platform, Benchmark and Framework for Multi-UAV Collaborative Task Planning",True,True,True
6207,Skill-MAS: Evolving Meta-Skill for Automatic Multi-Agent Systems,True,True,True
6208,LightLLM-Enhanced Multi-Robot Collaboration with Human-in-the-Loop,True,True,True
6211,Cybo-Waiter: A Physical Agentic Framework for Humanoid Whole-Body Locomotion-Manipulation,True,True,True
6214,PlanningBench: Generating Scalable and Verifiable Planning Data for Evaluating and Training Large Language Models,True,True,True
6215,From entity-centric to goal-oriented graphs: Enhancing LLM knowledge retrieval in minecraft,True,True,True
6216,"Agentic AI: A Perspective on Architecture, Frameworks and Applications",True,True,True
6217,"A Comprehensive Survey on Agentic Artificial Intelligence Architectures: Reasoning, Planning and Real-World Applications",True,True,True
6218,A Survey of Mobile Agents: From Code Mobility to Large Multimodal Model-driven Autonomy,True,True,True
6220,From Language to Action: Can LLM-Based Agents Be Used for Embodied Robot Cognition?,True,True,True
6221,How Emotion Shapes the Behavior of LLMs and Agents: A Mechanistic Study,True,True,True
6222,Dynamic Scene Graph with Human Robot Interaction,True,True,True
6223,TeleCom-Bench: How Far Are Large Language Models from Industrial Telecommunication Applications?,True,True,True
6225,CausalPulse: An Industrial-Grade Neurosymbolic Multi-Agent Copilot for Causal Diagnostics in Smart Manufacturing,True,True,True
6226,Prompt Engineering for Autonomous AI Agents: Enhancing Decision-Making and Task Coordination in Dynamic Environments,True,True,True
6229,ANCHOR: Automated Alignment Auditing for CLI Agents on Real-World Harm,True,True,True
6233,Collaborative Assembly with Dynamic Environment for Human-Robot Interaction via Multi-Modal Large Language Model,True,True,True
6234,"Large Language Models in Sensor-Driven Control Systems: Architectures, Challenges, and Opportunities",True,True,True
6235,Bridging Values and Behavior: A Hierarchical Framework for Proactive Embodied Agents,True,True,True
6236,S1-NexusAgent: a Self-Evolving Agent Framework for Multidisciplinary Scientific Research,True,True,True
6237,OSCAR: Operating System Control via State-Aware Reasoning and Re-Planning,True,True,True
6240,ST-VLA: Enabling 4D-Aware Spatiotemporal Understanding for General Robot Manipulation,True,True,True
6241,ReflectVLN: Training Vision-Language Navigation Agents with Reflective Reasoning,True,True,True
6242,Position: Beyond Model-Centric Prediction -- Agentic Time Series Forecasting,True,True,True
6246,"Agentic AI And Foundation Model Systems: Architectures, Multimodal Intelligence, And Latency Optimization",True,True,True
6248,"AGENTIC AI AND THE FUTURE OF ARTIFICIAL GENERAL INTELLIGENCE: A STUDY ON HOW GOAL-ORIENTED AUTONOMOUS AGENTS CONTRIBUTE TO THE DEVELOPMENT OF MORE HUMAN-LIKE INTELLIGENCE, REASONING, AND DECISION-MAKING ABILITIES",True,True,True
6249,ALRM: Agentic LLM for Robotic Manipulation,True,True,True
6251,DaDu-E: Rethinking the Role of Large Language Model in Robotic Computing Pipeline,True,True,True
6252,Verification-Gated Agentic Mission-State Governance for Intelligent Industrial Multi-Robot Systems,True,True,True
6256,Reflecting with Two Voices: A Co-Adaptive Dual-Strategy Framework for LLM-Based Agent Decision Making,True,True,True
6259,Decoupled Intelligence: A Multi-Agent LLM Framework for Controllable Traffic Scenario Generation in SUMO,True,True,True
6260,Mosaic: Runtime-Efficient Multi-Agent Embodied Planning,True,True,True
6261,Agentic workflows for end-to-end software engineering automation,True,True,True
6262,Architecture for Open Deep Search Systems in Intelligent Knowledge Discovery Platforms,True,True,True
6266,DevicesWorld: Benchmarking Cross-Device Agents in Heterogeneous Environments,True,True,True
6267,Enterprise Deep Research: Steerable Multi-Agent Deep Research for Enterprise Analytics,True,True,True
6269,VLM-DEWM: Dynamic External World Model for Verifiable and Resilient Vision-Language Planning in Manufacturing,True,True,True
6270,RAMP: Risk-Aware Multi-Turn Planning for Jailbreak Red-Teaming,True,True,True
6271,Research Report on Multi-Agent Collaboration in Shipping: Expert Agent Construction and Application,True,True,True
6272,"Large language models in intelligent manufacturing and mechanical engineering: a review of robotics, fault diagnosis, design, and engineering knowledge workflows",True,True,True
6273,Visual-Language-Guided Task Planning for Horticultural Robots,True,True,True
6292,Real-Time Detection and Repair of LLM Agent Failures,True,True,True
6305,Agent Reinforcement Learning via Pivotal-Aware Self-Feedback Retry,True,True,True
6321,Self-Evaluating LLMs for Multi-Step Tasks: Stepwise Confidence Estimation for Failure Detection,True,True,True
6325,VerifyMAS: Hypothesis Verification for Failure Attribution in LLM Multi-Agent Systems,True,True,True
6328,AgenTracer: Who Is Inducing Failure in the LLM Agentic Systems?,True,True,True
6331,Why Retrying Fails: Context Contamination in LLM Agent Pipelines,True,True,True
6333,FALAT: Tracing Failures in LLM Agent Trajectories via Dependency-Guided Search,True,True,True
6349,Verified Tool Calls Improve LLM Agent Reliability Under Non-Atomic Failures,True,True,True
6350,Beyond LLM-Based Reasoning: Lightweight GNNs for Agent Failure Attribution,True,True,True
6359,FAMA: Failure-Aware Meta-Agentic Framework for Open-Source LLMs in Interactive Tool Use Environments,True,True,True
6360,Where LLM Agents Fail and How They can Learn From Failures,True,True,True
6363,Who Broke the System? Failure Localization in LLM-Based Multi-Agent Systems,True,True,True
6370,VeriLA: A Human-Centered Evaluation Framework for Interpretable Verification of LLM Agent Failures,True,True,True
6376,"Citation Failure: Definition, Analysis and Efficient Mitigation",True,True,True
6382,From Failures to Fixes: LLM-Driven Scenario Repair for Self-Evolving Autonomous Driving,True,True,True
6397,AgentFixer: From Failure Detection to Fix Recommendations in LLM Agentic Systems,True,True,True
6400,Agent Skills Can Be Harmful: An Empirical Study of Skill-Induced Failures in LLM Agents,True,True,True
6401,Intelligent Assistants for the Semiconductor Failure Analysis with LLM-Based Planning Agents,True,True,True
6407,CausalFlow: Causal Attribution and Counterfactual Repair for LLM Agent Failures,True,True,True
6410,Compaction as Epistemic Failure: How Agentic LLM Tools Fabricate Confirmed Results from Killed Processes,True,True,True
6426,Exploring Expert Failures Improves LLM Agent Tuning,True,True,True
6432,From Confident Closing to Silent Failure: Characterizing False Success in LLM Agents,True,True,True
6435,REFLECT: Intervention-Supported Error Attribution for Silent Failures in LLM Agent Traces,True,True,True
6445,AgentCheck: A Reproduce-Intervene-Mitigate Workbench for LLM Agents over MCP,True,True,True
6454,TurboAgent: An LLM-Driven Autonomous Multi-Agent Framework for Turbomachinery Aerodynamic Design,True,True,True
6459,Repair or Resample? Rethinking Failure Debugging in LLM Multi-Agent Systems,True,True,True
6462,"Autonomous Topology Mutation: Safe Runtime Restructuring for Multi-Agent LLM Systems with Capability, State, and Shadow Invariants",True,True,True
6468,AutoHarness: improving LLM agents by automatically synthesizing a code harness,True,True,True
6471,FaGeL: Fabric LLMs Agent empowered Embodied Intelligence Evolution with Autonomous Human-Machine Collaboration,True,True,True
6477,An Automated Framework for Natural Language-Based Spatial Query Using Large Language Models,True,True,True
6479,Mitigating Execution Hallucinations and Computational Inflation in Agentic RAG via Strict Protocol Boundaries,True,True,True
6492,"Localization, inspection, and reasoning (LIRA) module for autonomous workflows in self-driving laboratories",True,True,True
6493,Toward standardization of GenAI-driven agentic architectures for radio access networks,True,True,True
6495,Scaling Generative AI for Self-Healing DevOps Pipelines: Technical Analysis,True,True,True
6497,Evaluating Long-Horizon Reasoning and Self-Correction in Large Language Models with Verifiable Task Chains,True,True,True
6498,From Capabilities to Performance: Evaluating Key Functional Properties of LLM Architectures in Penetration Testing,True,True,True
6500,AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents,True,True,True
6501,Unified Multi-Channel AI Orchestration Platform Architecture,True,True,True
6509,CAR: Empowering Agents with Dynamic Tool Synthesis and Global Trajectory Rectification,True,True,True
6510,SAGE-32B: Agentic Reasoning via Iterative Distillation,True,True,True
6511,MobA: Multifaceted Memory-Enhanced Adaptive Planning for Efficient Mobile Task Automation,True,True,True
6513,A comprehensive survey of AI agents in healthcare,True,True,True
6515,GraphBit: A Graph-based Agentic Framework for Non-Linear Agent Orchestration,True,True,True
6517,Aligning Agents via Planning: A Benchmark for Trajectory-Level Reward Modeling,True,True,True
6518,Agent-First Tool API: A Semantic Interface Paradigm for Enterprise AI Agent Systems,True,True,True
6520,Bridging Protocol and Production: Design Patterns for Deploying AI Agents with Model Context Protocol,True,True,True
6521,BTGenBot-2: Efficient Behavior Tree Generation with Small Language Models,True,True,True
6522,Tool Use and External System Integration in Conversational AI: From Function Calling to Autonomous Agents,True,True,True
6523,CLEANER: Self-Purified Trajectories Boost Agentic Reinforcement Learning,True,True,True
6524,Meta-Agent: From Task Descriptions to Verified Multi-Agent Systems,True,True,True
6525,GeoAgentBench: A Dynamic Execution Benchmark for Tool-Augmented Agents in Spatial Analysis,True,True,True
6527,THE DISPATCHER: BRIDGING THE PROBABILISTIC GAP IN AUTOMATED DECISION MODELING,True,True,True
6528,VIA: Visual Interface Agent for Robot Control,True,True,True
6531,Agentic AI Executors in Java Microservices for Autonomous Task Decomposition and Orchestration,True,True,True
6532,Autonomous adversary: red-teaming in the age of LLM,True,True,True
6533,Behavioral Controllability of Agentic Models for Information Extraction: From Fixed Workflows to Reflective Agents,True,True,True
6534,Notebook-based alignment of human and agentic reasoning in single-cell biology,True,True,True
