paper_id,axis,value
4067,evaluation_strategy,benchmark
4067,human_role,fully_autonomous
4067,venue_type,preprint
4068,loop_mechanism,verification_and_gating
4068,contribution_type,model
4068,research_type,solution_proposal
4068,evaluation_strategy,none
4068,human_role,not_specified
4068,venue_type,preprint
4074,loop_mechanism,multi_agent_coordination
4074,contribution_type,method
4074,research_type,validation_research
4074,evaluation_strategy,benchmark
4074,human_role,fully_autonomous
4074,venue_type,preprint
4077,loop_mechanism,memory_and_context_management
4077,contribution_type,method
4077,research_type,validation_research
4077,evaluation_strategy,benchmark
4077,human_role,fully_autonomous
4077,venue_type,preprint
4079,loop_mechanism,planning_and_control_flow
4079,contribution_type,tool
4079,research_type,validation_research
4079,evaluation_strategy,benchmark
4079,human_role,fully_autonomous
4079,venue_type,preprint
4080,loop_mechanism,memory_and_context_management
4080,contribution_type,method
4080,research_type,validation_research
4080,evaluation_strategy,benchmark
4080,human_role,fully_autonomous
4080,venue_type,preprint
4084,loop_mechanism,memory_and_context_management
4084,contribution_type,method
4084,research_type,validation_research
4084,evaluation_strategy,benchmark
4084,human_role,fully_autonomous
4084,venue_type,preprint
4087,loop_mechanism,verification_and_gating
4087,contribution_type,tool
4087,research_type,validation_research
4087,evaluation_strategy,benchmark
4087,human_role,fully_autonomous
4087,venue_type,preprint
4089,loop_mechanism,verification_and_gating
4089,contribution_type,tool
4089,research_type,validation_research
4089,evaluation_strategy,controlled_experiment
4089,human_role,fully_autonomous
4089,venue_type,preprint
4090,loop_mechanism,deliberative_search
4090,contribution_type,method
4090,research_type,validation_research
4090,evaluation_strategy,benchmark
4090,human_role,fully_autonomous
4090,venue_type,preprint
4109,loop_mechanism,planning_and_control_flow
4109,contribution_type,tool
4109,research_type,validation_research
4109,evaluation_strategy,controlled_experiment
4109,human_role,not_specified
4109,venue_type,preprint
4110,loop_mechanism,loop_evaluation_and_diagnosis
4110,contribution_type,tool
4110,research_type,validation_research
4110,evaluation_strategy,ablation
4110,human_role,fully_autonomous
4110,venue_type,preprint
4114,loop_mechanism,multi_agent_coordination
4114,contribution_type,tool
4114,research_type,validation_research
4114,evaluation_strategy,benchmark
4114,human_role,fully_autonomous
4114,venue_type,preprint
4125,loop_mechanism,self_evolution
4125,contribution_type,method
4125,research_type,validation_research
4125,evaluation_strategy,benchmark
4125,human_role,fully_autonomous
4125,venue_type,preprint
4126,loop_mechanism,memory_and_context_management
4126,contribution_type,method
4126,research_type,validation_research
4126,evaluation_strategy,benchmark
4126,human_role,fully_autonomous
4126,venue_type,preprint
4133,loop_mechanism,loop_evaluation_and_diagnosis
4133,contribution_type,method
4133,research_type,validation_research
4133,evaluation_strategy,controlled_experiment
4133,human_role,fully_autonomous
4133,venue_type,preprint
4138,loop_mechanism,memory_and_context_management
4138,contribution_type,method
4138,research_type,validation_research
4138,evaluation_strategy,benchmark
4138,human_role,fully_autonomous
4138,venue_type,preprint
4152,loop_mechanism,deliberative_search
4152,contribution_type,method
4152,research_type,validation_research
4152,evaluation_strategy,benchmark
4152,human_role,fully_autonomous
4152,venue_type,preprint
4155,loop_mechanism,memory_and_context_management
4155,contribution_type,method
4155,research_type,validation_research
4155,evaluation_strategy,benchmark
4155,human_role,fully_autonomous
4155,venue_type,preprint
4157,loop_mechanism,budget_and_termination_control
4157,contribution_type,method
4157,research_type,validation_research
4157,evaluation_strategy,benchmark
4157,human_role,fully_autonomous
4157,venue_type,preprint
4162,loop_mechanism,verification_and_gating
4162,contribution_type,tool
4162,research_type,solution_proposal
4162,evaluation_strategy,none
4162,human_role,human_on_the_loop
4162,venue_type,preprint
4172,loop_mechanism,loop_evaluation_and_diagnosis
4172,contribution_type,tool
4172,research_type,validation_research
4172,evaluation_strategy,benchmark
4172,human_role,fully_autonomous
4172,venue_type,preprint
4178,loop_mechanism,loop_evaluation_and_diagnosis
4178,contribution_type,tool
4178,research_type,validation_research
4178,evaluation_strategy,benchmark
4178,human_role,human_in_the_loop
4178,venue_type,preprint
4180,loop_mechanism,planning_and_control_flow
4180,contribution_type,method
4180,research_type,validation_research
4180,evaluation_strategy,benchmark
4180,human_role,fully_autonomous
4180,venue_type,preprint
4182,loop_mechanism,memory_and_context_management
4182,contribution_type,method
4182,research_type,validation_research
4182,evaluation_strategy,benchmark
4182,human_role,fully_autonomous
4182,venue_type,preprint
4185,loop_mechanism,planning_and_control_flow
4185,contribution_type,model
4185,research_type,validation_research
4185,evaluation_strategy,benchmark
4185,human_role,human_in_the_loop
4185,venue_type,preprint
4192,loop_mechanism,planning_and_control_flow
4192,contribution_type,method
4192,research_type,validation_research
4192,evaluation_strategy,benchmark
4192,human_role,fully_autonomous
4192,venue_type,preprint
4194,loop_mechanism,critique_and_revision
4194,contribution_type,method
4194,research_type,validation_research
4194,evaluation_strategy,benchmark
4194,human_role,fully_autonomous
4194,venue_type,preprint
4203,loop_mechanism,loop_evaluation_and_diagnosis
4203,contribution_type,model
4203,research_type,validation_research
4203,evaluation_strategy,benchmark
4203,human_role,fully_autonomous
4203,venue_type,preprint
4209,loop_mechanism,critique_and_revision
4209,contribution_type,method
4209,research_type,validation_research
4209,evaluation_strategy,benchmark
4209,human_role,fully_autonomous
4209,venue_type,preprint
4212,loop_mechanism,multi_agent_coordination
4212,contribution_type,method
4212,research_type,validation_research
4212,evaluation_strategy,benchmark
4212,human_role,fully_autonomous
4212,venue_type,preprint
4213,loop_mechanism,loop_evaluation_and_diagnosis
4213,contribution_type,metric
4213,research_type,validation_research
4213,evaluation_strategy,controlled_experiment
4213,human_role,fully_autonomous
4213,venue_type,preprint
4235,loop_mechanism,planning_and_control_flow
4235,contribution_type,method
4235,research_type,validation_research
4235,evaluation_strategy,controlled_experiment
4235,human_role,fully_autonomous
4235,venue_type,preprint
4239,loop_mechanism,deliberative_search
4239,contribution_type,method
4239,research_type,validation_research
4239,evaluation_strategy,controlled_experiment
4239,human_role,fully_autonomous
4239,venue_type,preprint
4240,loop_mechanism,memory_and_context_management
4240,contribution_type,method
4240,research_type,validation_research
4240,evaluation_strategy,controlled_experiment
4240,human_role,fully_autonomous
4240,venue_type,preprint
4242,loop_mechanism,verification_and_gating
4242,contribution_type,method
4242,research_type,validation_research
4242,evaluation_strategy,controlled_experiment
4242,human_role,fully_autonomous
4242,venue_type,preprint
4248,loop_mechanism,verification_and_gating
4248,contribution_type,method
4248,research_type,validation_research
4248,evaluation_strategy,human_study
4248,human_role,human_in_the_loop
4248,venue_type,preprint
4249,loop_mechanism,multi_agent_coordination
4249,contribution_type,model
4249,research_type,validation_research
4249,evaluation_strategy,controlled_experiment
4249,human_role,fully_autonomous
4249,venue_type,preprint
4251,loop_mechanism,memory_and_context_management
4251,contribution_type,method
4251,research_type,validation_research
4251,evaluation_strategy,benchmark
4251,human_role,fully_autonomous
4251,venue_type,preprint
4286,loop_mechanism,multi_agent_coordination
4286,contribution_type,tool
4286,research_type,evaluation_research
4286,evaluation_strategy,case_study
4286,human_role,human_in_the_loop
4286,venue_type,journal
4299,loop_mechanism,planning_and_control_flow
4299,contribution_type,method
4299,research_type,validation_research
4299,evaluation_strategy,benchmark
4299,human_role,fully_autonomous
4299,venue_type,preprint
4308,loop_mechanism,verification_and_gating
4308,contribution_type,tool
4308,research_type,validation_research
4308,evaluation_strategy,controlled_experiment
4308,human_role,fully_autonomous
4308,venue_type,preprint
4311,loop_mechanism,planning_and_control_flow
4311,contribution_type,method
4311,research_type,validation_research
4311,evaluation_strategy,benchmark
4311,human_role,fully_autonomous
4311,venue_type,preprint
4318,loop_mechanism,loop_evaluation_and_diagnosis
4318,contribution_type,model
4318,research_type,validation_research
4318,evaluation_strategy,controlled_experiment
4318,human_role,fully_autonomous
4318,venue_type,preprint
4320,loop_mechanism,verification_and_gating
4320,contribution_type,metric
4320,research_type,validation_research
4320,evaluation_strategy,benchmark
4320,human_role,fully_autonomous
4320,venue_type,preprint
4324,loop_mechanism,loop_evaluation_and_diagnosis
4324,contribution_type,model
4324,research_type,validation_research
4324,evaluation_strategy,benchmark
4324,human_role,human_in_the_loop
4324,venue_type,preprint
4327,loop_mechanism,verification_and_gating
4327,contribution_type,tool
4327,research_type,validation_research
4327,evaluation_strategy,controlled_experiment
4327,human_role,fully_autonomous
4327,venue_type,preprint
4332,loop_mechanism,loop_evaluation_and_diagnosis
4332,contribution_type,model
4332,research_type,philosophical_paper
4332,evaluation_strategy,none
4332,human_role,not_specified
4332,venue_type,preprint
4333,loop_mechanism,budget_and_termination_control
4333,contribution_type,method
4333,research_type,validation_research
4333,evaluation_strategy,benchmark
4333,human_role,fully_autonomous
4333,venue_type,preprint
4335,loop_mechanism,planning_and_control_flow
4335,contribution_type,method
4335,research_type,validation_research
4335,evaluation_strategy,benchmark
4335,human_role,fully_autonomous
4335,venue_type,preprint
4347,loop_mechanism,planning_and_control_flow
